user_id,book_id_list
1077800,"2160485,2367285,1296130,2878915,190723,1256365,3889051,2531572,7228831,213395,2249460,1902534,7804328,1856383,305189,2335420,4192351,420807,1350395,1101948"
1078420,"3174526,2604589,2261657,2607937,2604813,2604814,2458413,2019613,2407015,681470,722880,2587281,2459218,1050824,2449615,2526669,145975,2351675,2573241,2448177"
1078560,"2427402,3785716,3767056,4202419,551821,395324,1918727,2356900,620361,4387630,4536226,3216349,4642132,4740097,4874869,5029426,5074951,4542259,2460501,3185971"
1079131,"2429152,1236348,2484994,1075211,2391589,1082598,2959600,511751,2177062,1770826,2145207,3156262,4000351,3032203,2604589,689461,2249202,1850449,209612,1271808"
1079561,"304786,468013,885184,304428,1593466,2486212,2599190,1785776,8378,306238,4618810,625734,2229367,2409802,473795,305091,2101235,2352976,1653700,1593487"
1079811,"2473078,1296115,2214811,2286863,2301998,4633909,4879351,2407015,428685,420807,454134,716862,2485599,2209477,2918407,8369,2042862,449302"
1080870,"1990735,3465649,664747,4044034,2878909,3875326,4554385,4775500,4753453,2407015,4268815,4391701,4626742,4674118,4606249,4618528,4691641,4713895,7269943,2351675"
1081011,"2580029,118645,692712,493188,1785288,200487,1436620,1703909,1325745,1068877,1796985,126927,490598,463181,2231328,1609097,2534924,454134,1046376,1273942"
1081511,"2627,2604797,493188,544535,855262,120120,2523793,2575827,867246,2300795,463181,7804328,2465924,512513,4371769,1101948,2214808,1947821,2580687"
1081540,"2241332,18790,1871112,1270359,2473996,2523793,1812070,2216349,2575827,867246,1918727,2231328,2465924,1240867,722880,5095657,317,454134,428685,2214808"
1083370,"841293,1120962,2327549,3803086,709360,2336768,3254884,4421068,2214811,2286863,4343269,3113920,620361,6892,5679028,316274,2209477,2294752,2351675"
1084931,"1813477,2226773,1274239,2249718,709360,2113879,3862438,660828,2376030,1068877,2300795,1918727,2186305,2546299,5053090,4268962,2424316,8467358,272375,8369"
1085351,"527939,186343,2379615,1292132,857579,327341,6892,1726761,1035814,1769545,33078,8467358,5428,4210483,8369,2101235,28302,2352976,715,1720918"
1085560,"101441,426811,5228,30117,1968147,4283155,33078,420807,6892,716862,1858824,1968152,1074594,8369,1947821,25357,220899,2042862,481572,715"
1085561,"2204362,2226664,1892427,541289,3893974,1380964,2054930,2948743,2597836,840500,680199,2286120,841243,2215170,1323588,2327370,2180196,1281957,2300795,1947821"
1085970,"1510619,5091442,316364,986036,12920,1552780,1716389,878771,2350673,3781306,1552732,479190,487590,246137,3888385,449126,32520,1032427,2423293,2340191"
1086530,"1644653,2352698,2555490,834897,997663,1892427,2274394,2332590,2054930,2854876,2229477,2251771,1323588,617505,554183,2469397,2458413,709075,227919,971769"
1089341,"1117823,310624,1285508,855429,1253498,858045,2175863,1774108,7227316,2540930,2540931,632727,472966,1107139,2551876,124539,2421147,830396,724185,2238763"
1091481,"4528615,3913882,2914033,3915685,901302,455521,2286863,446229,531550,2077927,681470,2237532,103890,2209477,1769545,2303346,2294752,181149,1074594,2349719"
1092760,"685915,449274,572338,2286863,2131332,2300795,446229,1785776,722880,103890,716862,317,1046376,2254913,28302,5143300,2062812"
1094870,"514610,464713,1625206,98438,2435144,1341878,2455784,2153743,887229,2930398,2287749,681470,1856383,485757,625734,78148,200442,384666,468352,493430"
1095681,"2428706,1510818,38918,1257027,171860,132769,1610058,225185,2324755,436636,2959600,2486580,3797269,2249202,2463719,466560,1446974,3113920,3756355,2407015"
1097130,"1776750,2065576,215815,2337097,1717282,1751539,2300795,1360858,2186305,317,3026,454134,6034,1273942,305091,4749742,5000536,2352976,2062812,5595070"
1097150,"2579670,2230784,2291085,2600001,2370751,11936,1128716,197848,438783,680199,841243,6892,2592020,1035814,2587281,1118435,971769,2352976"
1097171,"3803185,1926874,3905086,4296220,6300664,2933863,2427585,2549961,3011842,4584496,4778437,5075125,4017901,4601824,2606411,2606689,4772014"
1100211,"2604979,1353337,840500,2286120,2180196,1229855,1353512,1779866,2233849,2300795,2424516,1350395,531550,828221,420807,1037723,305091,2101235,434096,2042862"
1106110,"2470824,2300795,463181,1918727,2356900,306238,2465924,620361,1121649,1726761,361725,428685,2247538,4321306,2294752,473795,2303346,1101948,1074594,2352976"
1106251,"2571359,3001768,855868,1327437,2405493,2249146,2332590,2273687,5311630,2600001,2180196,2229477,1902534,610508,485757,1035814,625734,4210483,998313"
1107071,"1277223,1281959,2182987,2204362,486972,1766131,751437,1892427,3459604,2332590,244853,438314,2251771,617505,1281957,2469397,3848248,3003385"
1107861,"114116,2241214,1848808,2241332,489005,545784,36960,11623,31876,8369,5428,103890,625734,420807,1046376,8467358,166554,4902,1074594,440903"
1107900,"903149,2227771,1267866,4407466,634493,2379664,2356900,433856,216878,5047342,454134,428685,1476,4528612,850871,2379826,181149,536767,2541759"
1107910,"2381753,438835,1307797,1117448,2145261,313514,529624,665181,2483492,529,1829747,2925658,39666,2103197,2198457,175531,1224454,2591539,3776947,2959033"
1109640,"4018180,2334514,16205,2580399,2474458,2327543,2577789,445171,2762412,2478961,1036054,3843706,232739,31876,1446974,3113920,2525634,3759658,890108,4336816"
1109661,"78279,320162,19286,3534874,28060,5168293,2145758,2388640,2077927,306238,1806628,4638595,261721,365077,2452390,473795,4210483,2347744,1653700"
1111981,"2425171,2606101,2886694,4005610,2291653,1788424,2054930,3911563,3996328,680199,841243,2229477,2251771,2854876,2469397,1918727,2759493,2592020,2407015,317"
1112001,"2050695,786350,1350523,2145645,1348485,1788424,504658,1779866,2113055,2233849,680199,841243,1769543,1753357,538999,1281765,2854876,2195786,2759493,2042862"
1112700,"99793,3465649,2297351,3174526,254574,2166104,2855779,2067882,2575023,2318816,4624741,2592020,722880,2407015,998313"
1113150,"3723760,2034839,3991237,2606928,4002679,4528936,840500,2286120,2180196,2114690,459282,2256444,1785776,621950,8336450,696690,2344026,4396336,28302,2284829"
1116741,"2323789,716190,786350,4676179,2604996,2545733,1271808,2599190,1858824,4640554,485757,316274,625734,1035814,253112,1769545,1046376,305091,2547698,2071831"
1118470,"3248611,2245512,2579670,426811,1973353,625277,1799788,1202133,2651644,218115,498230,2339346,1197306,2359436,2523793,1850449,3113920,33078,477647,1757592"
1118581,"4528615,437626,2599190,446229,2759493,722880,625734,716862,1035814,103890,709075,428685,2209477,305091,1118435,2349719,567105,1653700,364144,1385630"
1120531,"2331155,901302,430490,1033732,2231328,317,2424516,6892,722880,2587281,1806628,2303346,8369,2101235,308364,4902,5143300,2178756"
1124140,"2600366,2235471,2553167,2461928,2441836,2229477,2327370,2391765,2469397,2427627,1446974,2019613,2407015,681470,4786513,722880,2449615,716862,2351675,272375"
1129961,"4241299,2600001,873230,11936,2446042,620361,1726761,1035814,420807,1350395,454134,4734631,2485599,2209477,8369,2347744,28302,800684,2352976,220899"
1131501,"2650774,693631,1721972,18790,2473996,2523793,2216349,2575827,867246,2465924,2300795,1918727,1240867,398000,841690,2214808,1947821,2141878,473875,519711"
1132371,"316364,1123448,5091442,1349315,437582,2234878,1752011,2388495,2980093,2732232,1077459,2354461,2410803,547480,191814,4421068,707060,2210812,1197306,2236323"
1133120,"290414,2251423,2249668,1902484,2463179,3901678,2288493,2526036,1923818,2139233,2591539,2145431,3893974,2386053,3075511,3964036,3832879,3992113,4627999,2448177"
1136181,"2428706,988108,253884,2286847,219553,4127287,4075,1254076,459648,2339680,505687,2369688,301972,98184,2312456,854528,839851,2249460,6507211,4692817"
1136411,"688955,672664,27661,408094,402609,2286863,391140,2186305,490598,1798025,1856383,716862,428685,2209477,1350395,1098150,305091"
1137070,"2407430,443649,2486212,2599190,2300795,389215,2407015,722880,2424516,625734,420807,2209477,1005470,10480,971769,2580687,1653700,460012,2178756,1593487"
1137920,"430759,2590188,2199297,3534874,2575827,2286863,1918727,2465924,7804328,1240867,531001,2449615,454134,2485599,428685,1350395,2351675,2388640,2214808,1947821"
1140931,"3182068,3229138,305012,2131332,1446974,2486212,2300795,1918727,2407015,196603,1902534,2524593,4292860,716862,3717658,2209477,2351675,2573241,434096,2352976"
1144430,"2189554,1126394,2340891,2428847,2302271,2452349,2314334,465045,2223999,1767256,2531431,4552681,4809199,1265571,1375525,2299389,2299390,2692037,3915769,4228096"
1144591,"2520476,2227771,1267866,39946,166,2145175,520308,2102092,495896,1266045,395324,216878,1037723,1118435,2541759"
1146020,"4127287,200343,220837,212216,2321956,2300795,2186305,620361,1462299,722880,1121649,1612347,420807,8467358,305091,2448177"
1148830,"3307186,6470851,2214811,2407430,1326165,2286863,433856,2295424,2573241,2541759,420807,2407015,485757,454134,1726761,1037723,1350395,473795,2351675,321323"
1149010,"2214811,2286863,2573241,126927,463181,2407015,1462299,620361,681470,2524593,1726761,1858824,2534924,428685,473795,145975,2294752,2351675,305091,971769"
1151160,"120035,524371,1703909,614887,24722,2368325,2286863,2019613,33078,1785776,6892,2129220,5428,476637,1118435,2349719,220899,321553"
1152391,"1249235,1169490,3795157,2145175,113763,610760,1810847,1670299,1858824,2454485,1462299,306238,4368121,1726761,272375,2448177"
1153190,"3593485,2409026,2251382,2204362,2533501,33655,1892427,2246483,3768418,3862351,1898048,2380501,3083248,4801768,4149172,2604418,4311001,4421068,2431869,4763704"
1153880,"681467,871813,2606489,305012,1957553,2458413,1446974,673888,2300795,2019613,2195786,2407015,681470,2449615,893407,2209477,473795,709075,2351675,2573241"
1154361,"1819862,2600001,2486212,2370751,254097,2300795,1918727,1321165,2424516,1609097,1350395,1462299,306238,389215,3126034,2214808,5679028,316274,800684"
1155450,"1117448,2102324,113666,430615,2548843,868624,178418,2439955,2310192,223969,1068048,273772,3762820,592346,131398,113856,219050,3776947,1298393,3083248"
1155601,"2458041,2446676,2486212,1918727,459282,2356900,2287749,2077927,1785776,4746769,3499411,1798025,716862,420807,1037723,1098150,2347744,2352976,2141878,1720918"
1155641,"313514,3766759,25327,445415,2318586,1288096,1090309,461985,2930398,1609097,1199109,1350395,306238,317,389215,253112,2347744,8369,8336450,1968152"
1156920,"2214811,1779866,2854876,867246,2300795,2592020,311412,1918727,2525634,2372666,1679042,2759493,1785776,306238,1121649,2351675,2294752,1947821,3026"
1157350,"1776869,2520476,2057758,2340987,3790435,2462785,2368563,1778397,2535057,3956224,2286863,4899103,2450505,4665721,2971177,1259516,4683181,4564129,4943719,665965"
1157471,"318839,2473078,2214811,2563979,2391765,1446974,2286863,2486212,433856,2407015,2524593,2372666,8467358,2351675,1118435,2294752,272375,3026"
1157671,"2193868,2304782,2737394,163858,2362532,451458,529,315096,2437961,9567,506211,2334112,461511,269292,1726407,2697073,2053453,3730510,4199350,1046901"
1157931,"2883814,1739899,452668,5198926,312309,2854876,545784,36960,2441836,213395,1900041,306238,722880,470778,389215,2209477,2226622,5143300,536767,481572"
1158031,"2162954,2158155,3891184,2145939,446229,1785776,1037723,681470,1121649,2592020,2587281,420807,2459218,473795,145975,716862,1118435,181149,2254913"
1158150,"4390105,3838666,2486212,2131332,2300795,1918727,716862,433856,2407015,2465924,2318518,709075,3785719,4159663,473795,1098150,1037723,2351675,2573241,2352976"
1158771,"2057758,2463719,2599190,2231328,434096,2372666,446229,1046376,433856,1121649,1726761,420807,103890,709075,361725,2534924,1101948,1118435,2254913,5679028"
1159391,"215815,33981,166884,614887,671011,2208239,3756355,1609097,1902534,6892,170357,716862,1726761,428685,1101948,5004205,272375,2347744,2352976,2541759"
1159400,"1117462,2193868,722868,4897,466221,321527,1102214,1379816,120846,431692,18714,2473923,178827,2360265,190,322105,449274,2606115,181759,175520"
1160350,"272223,153644,449274,2388642,572338,2388641,3534874,1360858,2356900,5220724,620361,6892,1383813,8467358,8369,1612347"
1160461,"1966851,737209,2131332,18790,2523793,2473996,2216349,867246,2486212,2300795,1918727,2209477,1240867,625734,1098150,2351675,2214808,1947821,2141878,748998"
1160930,"2427573,2388642,2388641,3534874,2214811,1871112,2391765,2458413,1360858,1918727,2599190,2407015,1757592,2525634,454134,1858824,2449615,1240867,2351675"
1161170,"306600,476908,2295424,625734,1035814,454134,428685,5199595,3493561,5199913,125628,247047,417327,5199919,434096,567105"
1161471,"2405353,573666,681470,485757,311412,2372666,2485599,2303346,272375,181149,5143300,4210483,1074594,2297476,6609733,3026,2214808,321553"
1161521,"2225251,188566,2145207,689461,2274394,2341532,2441836,2321956,2327370,2180196,2458413,2286863,2019613,2195786,2231328,681470,722880,716862,2351675,305091"
1165810,"690802,2575827,867246,2600001,3756355,3113920,2186305,433856,531550,196603,681470,317,1350395,610508,272375,5070670,2214808,1653700"
1166110,"853761,186343,443570,497990,808844,1753284,2286863,2420390,2303346,2541759,485757,454134,1035814,482997,1118435,305091,2254913,316274,1385630,17761"
1166491,"484491,1852349,1799788,2261172,2114690,2473996,2300795,1918727,6892,473795,306238,1121649,1350395,476483,454134,3895213,311412,2051797,1046376,1319281"
1167841,"1510247,19286,2388642,1806413,2388641,2599062,1360858,2356900,1902534,1757592,1806628,1121649,454134,716862,1858824,2351675,272375,2042862"
1169140,"1870768,2420095,2247809,2526459,2189592,463181,4680532,2231328,2967931,2959909,4353295,4132207,996977,413665,5104861,882551,3719776,2485599,485868,1195569"
1169501,"2230579,2930500,1023997,183736,2610042,2855779,3783127,2037904,573666,318608,2356900,1796985,2300795,490598,420807,2918407,3020911,228013,1383813,2347744"
1169810,"962440,27661,1742492,402609,2486212,126927,2592020,625734,473795,2372666,716862,1046376,2209477,2303346,1037723,1074594"
1170741,"2600366,493223,422794,1848808,545784,36960,2391765,2214811,1446974,2286863,4881781,2407015,1785776,2525634,4629298,716862,420807,2351675"
1172371,"1321850,1085491,2187406,2248212,1199109,140661,2131332,2486212,476483,2209477,516069,420807,28302,305091,2303346,1098150,434096,8369,2349719,25357"
1172481,"2372196,1674094,658891,2373061,2441836,2341532,2458413,1796985,1785776,1462299,722880,681470,7804328,1035814,361725,8369,181149,2580687"
1172570,"2430403,1323687,1316207,5945929,464534,2486212,196603,1785776,311412,4808860,4741888,4515445,4709521,1046376,2209477,1679042,1074594,220899,536767,1868693"
1173131,"2925658,3605434,1068877,2599190,2600001,2370751,2295424,2019613,620361,170357,625734,454134,420807,1035814,8467358,1101948,434096,567105"
1175480,"2196164,1010555,3862975,4296220,3459604,4296226,2332590,3863155,3308395,2469397,840500,2286120,2229477,2251771,2854876,4296211,6254611,2759493"
1176310,"1817682,2580029,3758968,2216349,18790,1270359,1871112,839851,2141951,2473996,2523793,2575827,2300795,2465924,1240867,3956488,485757,2214808,1947821,2141878"
1178361,"669543,1949231,315281,448279,2368558,448215,2580399,3758968,2320351,3193468,2472725,2286863,4684846,2449615,2524593,2525634,2042862"
1178510,"2474870,227736,2604995,893319,3843706,1871075,455521,931342,2295424,7498,716862,557664,428685,1350395,2209477,305091,2294752,181149,971769,3026"
1181581,"6217021,687894,523819,2214811,470395,2286863,2295424,463181,196603,6892,681470,2424516,625734,1350395,1037723,305091,145975,1074594"
1182640,"20463,829127,165290,2261085,2051720,113671,502443,1365961,1054635,551,111925,418047,186122,2225628,319028,176770,126927,1796985,485757"
1183301,"3534874,2286863,463181,1796985,2318816,1856383,6892,454134,2534924,8467358,389215,1350395,8369,709075,1968152,25357,2042862,715,1273942,481572"
1184611,"1202092,2354587,478706,3444604,2601867,321124,1446974,323184,2407015,681470,325696,828221,2209477,2351675,2573241"
1185131,"309908,3561457,502310,2461845,3857701,1007643,2486212,1446974,2300795,490598,2573241,2407015,8467358,5245582,2294752,8369,1240867,2347744,2351675,220899"
1185921,"478620,2145175,113763,722880,1118435,2254913,2349719,23204,1653700"
1186381,"2301068,438783,2614362,1446974,126927,681470,1856383,7804328,2424516,8467358,1240867,145975,1037723,8369,2254913,28302,971769,1612347,220899,1720918"
1186730,"2478200,544363,28745,456447,2290118,2300795,1726761,4902,2297476,6609733,625734,716862,116364,1858824,145975,305091,1074594,5143300,2349719,567105"
1187650,"2470824,2053462,2083239,1762605,254097,2420390,463181,485757,34134,1679042,1968152,1121649,2349719,715,476483,25357,481572,220899,2214808,1385630"
